city,Time,co,no2,o3,pm10,pm25,so2,new_date,new_time
Amritsar,2017-09-01 00:00:00+00:00,620.0,7.43,5.04,49.51,29.67,10.87,2017-09-01,00:00:00
Amritsar,2017-09-01 00:30:00+00:00,700.0,7.46,5.94,49.51,27.36,8.19,2017-09-01,00:30:00
Amritsar,2017-09-01 00:45:00+00:00,700.0,7.36,5.99,54.09,43.87,6.74,2017-09-01,00:45:00
Amritsar,2017-09-01 01:00:00+00:00,720.0,7.36,5.99,57.6,45.71,6.17,2017-09-01,01:00:00
Amritsar,2017-09-01 01:15:00+00:00,730.0,7.35,6.25,57.6,45.14,5.3,2017-09-01,01:15:00
Amritsar,2017-09-01 01:30:00+00:00,740.0,7.36,6.19,57.6,45.08,4.82,2017-09-01,01:30:00
Amritsar,2017-09-01 02:00:00+00:00,780.0,7.51,6.44,79.63,46.95,3.57,2017-09-01,02:00:00
Amritsar,2017-09-01 02:30:00+00:00,790.0,7.42,6.3,79.63,34.7,3.2,2017-09-01,02:30:00
Amritsar,2017-09-01 03:00:00+00:00,500.0,7.39,6.2,69.82,36.45,4.65,2017-09-01,03:00:00
Amritsar,2017-09-01 03:30:00+00:00,560.0,7.51,6.34,69.82,30.05,4.95,2017-09-01,03:30:00
Amritsar,2017-09-01 04:30:00+00:00,510.0,7.35,5.53,75.66,27.33,6.12,2017-09-01,04:30:00
Amritsar,2017-09-01 04:45:00+00:00,490.0,7.36,5.57,71.86,42.82,6.81,2017-09-01,04:45:00
Amritsar,2017-09-01 05:00:00+00:00,500.0,7.55,5.59,68.97,44.75,7.36,2017-09-01,05:00:00
Amritsar,2017-09-01 05:30:00+00:00,510.0,7.81,5.25,68.97,35.31,8.28,2017-09-01,05:30:00
Amritsar,2017-09-01 05:45:00+00:00,510.0,7.94,5.65,63.86,29.41,9.09,2017-09-01,05:45:00
Amritsar,2017-09-01 06:00:00+00:00,520.0,8.18,5.73,60.62,29.06,9.03,2017-09-01,06:00:00
Amritsar,2017-09-01 06:30:00+00:00,550.0,8.46,5.33,60.62,26.2,10.25,2017-09-01,06:30:00
Amritsar,2017-09-01 07:00:00+00:00,740.0,8.45,5.43,65.14,24.64,7.45,2017-09-01,07:00:00
Amritsar,2017-09-01 07:30:00+00:00,710.0,8.48,5.69,65.14,33.8,8.56,2017-09-01,07:30:00
Amritsar,2017-09-01 08:00:00+00:00,670.0,8.45,5.46,70.53,29.63,7.92,2017-09-01,08:00:00
Amritsar,2017-09-01 08:30:00+00:00,660.0,8.47,5.64,70.53,29.42,9.14,2017-09-01,08:30:00
Amritsar,2017-09-01 09:00:00+00:00,710.0,8.59,6.0,54.3,27.83,10.02,2017-09-01,09:00:00
Amritsar,2017-09-01 09:30:00+00:00,690.0,8.48,6.53,54.3,28.44,7.36,2017-09-01,09:30:00
Amritsar,2017-09-01 10:00:00+00:00,740.0,8.4,7.12,51.1,26.51,5.38,2017-09-01,10:00:00
Amritsar,2017-09-01 10:15:00+00:00,730.0,8.33,7.24,51.1,26.01,4.29,2017-09-01,10:15:00
Amritsar,2017-09-01 10:30:00+00:00,740.0,8.33,7.08,51.1,25.99,5.09,2017-09-01,10:30:00
Amritsar,2017-09-01 10:45:00+00:00,500.0,8.28,6.89,57.06,25.11,0.91,2017-09-01,10:45:00
Amritsar,2017-09-01 11:00:00+00:00,560.0,8.19,6.96,61.62,25.01,5.07,2017-09-01,11:00:00
Amritsar,2017-09-01 11:15:00+00:00,560.0,8.11,6.54,61.62,27.25,4.78,2017-09-01,11:15:00
Amritsar,2017-09-01 11:30:00+00:00,600.0,8.08,6.66,61.62,27.5,4.57,2017-09-01,11:30:00
Amritsar,2017-09-01 11:45:00+00:00,590.0,7.93,7.12,58.02,43.38,3.78,2017-09-01,11:45:00
Amritsar,2017-09-01 12:00:00+00:00,590.0,7.91,6.79,55.73,45.36,3.28,2017-09-01,12:00:00
Amritsar,2017-09-01 12:30:00+00:00,540.0,7.71,6.36,55.73,35.74,3.12,2017-09-01,12:30:00
Amritsar,2017-09-01 12:45:00+00:00,460.0,7.53,5.82,52.37,31.38,4.34,2017-09-01,12:45:00
Amritsar,2017-09-01 13:00:00+00:00,540.0,7.46,5.83,50.24,31.01,4.12,2017-09-01,13:00:00
Amritsar,2017-09-01 13:30:00+00:00,470.0,7.42,5.69,50.24,27.87,6.07,2017-09-01,13:30:00
Amritsar,2017-09-01 13:45:00+00:00,470.0,7.36,5.48,45.65,26.95,6.53,2017-09-01,13:45:00
Amritsar,2017-09-01 14:00:00+00:00,490.0,7.32,5.7,42.13,26.9,6.85,2017-09-01,14:00:00
Amritsar,2017-09-01 14:15:00+00:00,510.0,7.34,4.85,42.13,26.23,6.83,2017-09-01,14:15:00
Amritsar,2017-09-01 14:30:00+00:00,510.0,7.31,4.89,42.13,26.16,7.13,2017-09-01,14:30:00
Amritsar,2017-09-01 14:45:00+00:00,250.0,7.38,5.28,44.42,25.54,10.86,2017-09-01,14:45:00
Amritsar,2017-09-01 15:00:00+00:00,610.0,7.39,5.3,46.17,25.48,7.23,2017-09-01,15:00:00
Amritsar,2017-09-01 15:30:00+00:00,630.0,7.38,5.06,46.17,25.97,8.13,2017-09-01,15:30:00
Amritsar,2017-09-01 15:45:00+00:00,630.0,7.44,5.0,44.72,26.46,7.86,2017-09-01,15:45:00
Amritsar,2017-09-01 16:00:00+00:00,630.0,7.5,5.06,43.79,26.52,7.42,2017-09-01,16:00:00
Amritsar,2017-09-01 16:15:00+00:00,640.0,7.52,4.97,43.79,25.26,7.48,2017-09-01,16:15:00
Amritsar,2017-09-01 16:30:00+00:00,640.0,7.46,5.17,43.79,25.16,8.04,2017-09-01,16:30:00
Amritsar,2017-09-01 16:45:00+00:00,640.0,7.44,5.19,52.53,31.28,8.59,2017-09-01,16:45:00
Amritsar,2017-09-01 17:15:00+00:00,630.0,7.48,5.64,58.91,35.66,11.41,2017-09-01,17:15:00
Amritsar,2017-09-01 17:30:00+00:00,700.0,7.49,5.56,58.91,35.85,11.1,2017-09-01,17:30:00
Amritsar,2017-09-01 18:00:00+00:00,730.0,7.58,6.24,75.9,39.5,7.55,2017-09-01,18:00:00
Amritsar,2017-09-01 18:15:00+00:00,740.0,7.55,6.34,75.9,45.76,7.83,2017-09-01,18:15:00
Amritsar,2017-09-01 18:30:00+00:00,1060.0,17.54,5.47,101.05,30.76,0.61,2017-09-01,18:30:00
Amritsar,2017-09-01 18:45:00+00:00,470.0,7.46,6.58,84.01,44.11,4.59,2017-09-01,18:45:00
Amritsar,2017-09-01 19:00:00+00:00,570.0,7.46,6.54,89.42,43.84,6.87,2017-09-01,19:00:00
Amritsar,2017-09-01 19:15:00+00:00,590.0,7.4,6.29,89.42,33.7,6.59,2017-09-01,19:15:00
Amritsar,2017-09-01 19:30:00+00:00,600.0,7.36,6.42,89.42,32.97,6.36,2017-09-01,19:30:00
Amritsar,2017-09-01 19:45:00+00:00,600.0,7.33,6.4,72.04,28.84,6.6,2017-09-01,19:45:00
Amritsar,2017-09-01 20:00:00+00:00,610.0,7.39,6.37,59.9,28.6,6.31,2017-09-01,20:00:00
Amritsar,2017-09-01 20:15:00+00:00,610.0,7.36,6.17,59.9,34.34,5.31,2017-09-01,20:15:00
Amritsar,2017-09-01 20:30:00+00:00,610.0,7.31,6.12,59.9,34.68,5.06,2017-09-01,20:30:00
Amritsar,2017-09-01 21:00:00+00:00,600.0,7.68,5.47,52.11,29.28,5.01,2017-09-01,21:00:00
Amritsar,2017-09-01 21:30:00+00:00,530.0,7.48,4.69,52.11,25.94,4.84,2017-09-01,21:30:00
Amritsar,2017-09-01 21:45:00+00:00,510.0,7.43,4.8,46.16,25.94,6.95,2017-09-01,21:45:00
Amritsar,2017-09-01 22:00:00+00:00,480.0,7.44,5.12,42.38,25.95,6.76,2017-09-01,22:00:00
Amritsar,2017-09-01 22:30:00+00:00,480.0,7.44,4.6,42.38,26.01,8.88,2017-09-01,22:30:00
Amritsar,2017-09-01 23:00:00+00:00,650.0,7.44,4.69,36.27,26.22,8.28,2017-09-01,23:00:00
Amritsar,2017-09-01 23:30:00+00:00,670.0,7.37,4.92,36.27,25.02,9.34,2017-09-01,23:30:00
Amritsar,2017-09-02 00:00:00+00:00,650.0,7.44,4.61,53.68,23.83,9.76,2017-09-02,00:00:00
Amritsar,2017-09-02 00:15:00+00:00,650.0,7.41,4.67,53.68,33.86,9.39,2017-09-02,00:15:00
Amritsar,2017-09-02 00:30:00+00:00,660.0,7.52,4.88,53.68,34.57,8.94,2017-09-02,00:30:00
Amritsar,2017-09-02 01:00:00+00:00,640.0,7.71,4.98,48.84,28.94,10.68,2017-09-02,01:00:00
Amritsar,2017-09-02 01:15:00+00:00,660.0,7.71,4.93,48.84,44.49,10.59,2017-09-02,01:15:00
Amritsar,2017-09-02 01:30:00+00:00,650.0,7.79,5.34,49.5,45.21,10.43,2017-09-02,01:30:00
Amritsar,2017-09-02 01:45:00+00:00,650.0,7.93,5.9,80.5,20.7,11.28,2017-09-02,01:45:00
Amritsar,2017-09-02 02:00:00+00:00,630.0,8.4,7.0,87.93,20.23,12.41,2017-09-02,02:00:00
Amritsar,2017-09-02 02:15:00+00:00,750.0,8.52,6.86,87.93,11.96,12.55,2017-09-02,02:15:00
Amritsar,2017-09-02 02:30:00+00:00,780.0,8.56,6.48,87.93,11.37,11.7,2017-09-02,02:30:00
Amritsar,2017-09-02 02:45:00+00:00,430.0,8.49,6.7,108.16,18.98,4.29,2017-09-02,02:45:00
Amritsar,2017-09-02 03:00:00+00:00,490.0,8.47,7.06,123.63,19.52,7.62,2017-09-02,03:00:00
Amritsar,2017-09-02 03:15:00+00:00,490.0,8.39,6.51,123.63,12.56,9.36,2017-09-02,03:15:00
Amritsar,2017-09-02 03:30:00+00:00,530.0,8.79,6.83,104.08,38.83,8.49,2017-09-02,03:30:00
Amritsar,2017-09-02 03:45:00+00:00,530.0,8.94,7.55,81.52,32.48,4.35,2017-09-02,03:45:00
Amritsar,2017-09-02 04:00:00+00:00,480.0,9.28,7.26,49.31,17.43,3.68,2017-09-02,04:00:00
Amritsar,2017-09-02 04:15:00+00:00,500.0,9.07,6.62,49.31,21.18,3.36,2017-09-02,04:15:00
Amritsar,2017-09-02 04:30:00+00:00,470.0,8.68,7.59,49.31,21.6,2.46,2017-09-02,04:30:00
Amritsar,2017-09-02 04:45:00+00:00,490.0,8.32,8.76,66.34,35.18,2.78,2017-09-02,04:45:00
Amritsar,2017-09-02 05:00:00+00:00,510.0,8.02,16.89,75.29,36.88,1.89,2017-09-02,05:00:00
Amritsar,2017-09-02 05:45:00+00:00,590.0,7.67,10.61,73.15,27.54,1.68,2017-09-02,05:45:00
Amritsar,2017-09-02 06:00:00+00:00,590.0,7.76,7.91,71.51,27.74,2.28,2017-09-02,06:00:00
Amritsar,2017-09-02 06:15:00+00:00,630.0,7.82,7.72,71.51,21.44,2.06,2017-09-02,06:15:00
Amritsar,2017-09-02 06:30:00+00:00,620.0,14.05,8.33,71.51,21.07,1.39,2017-09-02,06:30:00
Amritsar,2017-09-02 07:00:00+00:00,590.0,18.27,9.39,82.52,32.41,3.75,2017-09-02,07:00:00
Amritsar,2017-09-02 07:15:00+00:00,660.0,18.19,15.76,82.52,22.92,5.1,2017-09-02,07:15:00
Amritsar,2017-09-02 07:30:00+00:00,820.0,17.99,7.65,82.52,21.86,7.61,2017-09-02,07:30:00
Amritsar,2017-09-02 08:00:00+00:00,820.0,17.69,9.05,70.47,48.63,6.23,2017-09-02,08:00:00
Amritsar,2017-09-02 08:15:00+00:00,770.0,17.52,7.66,70.47,34.19,8.51,2017-09-02,08:15:00
Amritsar,2017-09-02 08:30:00+00:00,770.0,17.46,7.13,70.47,32.39,9.67,2017-09-02,08:30:00
Amritsar,2017-09-02 08:45:00+00:00,800.0,17.61,6.57,68.41,36.71,9.07,2017-09-02,08:45:00
Amritsar,2017-09-02 09:00:00+00:00,770.0,17.7,9.7,67.16,37.25,7.29,2017-09-02,09:00:00
Amritsar,2017-09-02 09:15:00+00:00,790.0,17.83,8.36,67.16,27.72,7.4,2017-09-02,09:15:00
Amritsar,2017-09-02 09:30:00+00:00,830.0,17.83,7.11,67.16,27.04,8.18,2017-09-02,09:30:00
Amritsar,2017-09-02 09:45:00+00:00,820.0,17.8,6.77,76.05,20.38,7.48,2017-09-02,09:45:00
Amritsar,2017-09-02 10:00:00+00:00,790.0,17.69,6.89,82.85,19.9,7.31,2017-09-02,10:00:00
Amritsar,2017-09-02 10:15:00+00:00,790.0,17.67,6.68,82.85,37.02,7.43,2017-09-02,10:15:00
Amritsar,2017-09-02 10:30:00+00:00,810.0,17.74,6.41,82.85,38.03,6.72,2017-09-02,10:30:00
Amritsar,2017-09-02 10:45:00+00:00,360.0,17.81,6.41,68.38,27.16,3.91,2017-09-02,10:45:00
Amritsar,2017-09-02 11:00:00+00:00,740.0,18.17,10.08,59.17,25.96,1.35,2017-09-02,11:00:00
Amritsar,2017-09-02 11:15:00+00:00,750.0,18.61,10.97,59.17,20.41,1.88,2017-09-02,11:15:00
Amritsar,2017-09-02 11:30:00+00:00,730.0,18.36,8.63,59.17,19.8,2.19,2017-09-02,11:30:00
Amritsar,2017-09-02 11:45:00+00:00,720.0,18.16,10.66,78.56,17.34,1.7,2017-09-02,11:45:00
Amritsar,2017-09-02 12:00:00+00:00,730.0,18.18,9.26,90.33,17.03,1.03,2017-09-02,12:00:00
Amritsar,2017-09-02 12:15:00+00:00,740.0,18.16,9.25,90.33,16.98,0.54,2017-09-02,12:15:00
Amritsar,2017-09-02 12:30:00+00:00,780.0,18.01,9.48,90.33,16.97,1.08,2017-09-02,12:30:00
Amritsar,2017-09-02 12:45:00+00:00,780.0,17.99,9.56,85.55,16.61,0.47,2017-09-02,12:45:00
Amritsar,2017-09-02 13:00:00+00:00,860.0,18.11,25.3,82.06,16.59,2.63,2017-09-02,13:00:00
Amritsar,2017-09-02 13:15:00+00:00,850.0,17.95,15.05,82.06,17.35,4.13,2017-09-02,13:15:00
Amritsar,2017-09-02 13:30:00+00:00,960.0,17.92,9.53,82.06,17.39,3.22,2017-09-02,13:30:00
Amritsar,2017-09-02 14:00:00+00:00,1030.0,18.29,7.15,55.49,17.45,0.52,2017-09-02,14:00:00
Amritsar,2017-09-02 14:15:00+00:00,1070.0,18.52,6.66,55.49,28.52,0.28,2017-09-02,14:15:00
Amritsar,2017-09-02 14:30:00+00:00,940.0,18.53,6.32,55.49,29.75,1.1,2017-09-02,14:30:00
Amritsar,2017-09-02 14:45:00+00:00,370.0,18.44,5.85,60.8,21.59,3.11,2017-09-02,14:45:00
Amritsar,2017-09-02 15:00:00+00:00,1030.0,18.44,5.68,64.03,20.69,2.39,2017-09-02,15:00:00
Amritsar,2017-09-02 15:30:00+00:00,1080.0,17.99,5.74,64.03,19.55,4.3,2017-09-02,15:30:00
Amritsar,2017-09-02 15:45:00+00:00,1040.0,17.9,5.75,78.82,18.91,3.7,2017-09-02,15:45:00
Amritsar,2017-09-02 16:00:00+00:00,1020.0,17.89,5.94,90.13,18.83,4.58,2017-09-02,16:00:00
Amritsar,2017-09-02 16:15:00+00:00,1040.0,18.01,5.76,90.13,25.15,3.56,2017-09-02,16:15:00
Amritsar,2017-09-02 16:30:00+00:00,1050.0,17.94,5.64,90.13,25.6,3.12,2017-09-02,16:30:00
Amritsar,2017-09-02 16:45:00+00:00,1050.0,17.87,5.57,94.05,19.43,2.63,2017-09-02,16:45:00
Amritsar,2017-09-02 17:00:00+00:00,1040.0,17.75,5.48,97.05,19.07,3.08,2017-09-02,17:00:00
Amritsar,2017-09-02 17:30:00+00:00,1070.0,17.62,5.71,97.05,54.84,3.82,2017-09-02,17:30:00
Amritsar,2017-09-02 17:45:00+00:00,1060.0,17.63,5.55,99.45,40.51,3.74,2017-09-02,17:45:00
Amritsar,2017-09-02 18:00:00+00:00,1050.0,17.6,5.5,101.05,38.92,3.1,2017-09-02,18:00:00
Amritsar,2017-09-02 18:30:00+00:00,740.0,17.64,5.62,132.31,52.99,14.69,2017-09-02,18:30:00
Amritsar,2017-09-02 19:00:00+00:00,990.0,17.57,5.36,81.17,26.28,4.77,2017-09-02,19:00:00
Amritsar,2017-09-02 19:15:00+00:00,860.0,17.62,5.4,81.17,30.21,8.29,2017-09-02,19:15:00
Amritsar,2017-09-02 19:30:00+00:00,960.0,17.57,5.59,81.17,30.6,7.41,2017-09-02,19:30:00
Amritsar,2017-09-02 19:45:00+00:00,970.0,17.62,6.08,82.79,21.72,6.23,2017-09-02,19:45:00
Amritsar,2017-09-02 20:00:00+00:00,990.0,17.68,6.05,84.03,21.2,4.94,2017-09-02,20:00:00
Amritsar,2017-09-02 20:15:00+00:00,970.0,17.69,5.91,84.03,29.03,4.42,2017-09-02,20:15:00
Amritsar,2017-09-02 20:30:00+00:00,950.0,17.66,5.95,84.03,29.49,3.5,2017-09-02,20:30:00
Amritsar,2017-09-02 20:45:00+00:00,950.0,17.55,6.01,88.06,32.13,3.01,2017-09-02,20:45:00
Amritsar,2017-09-02 21:00:00+00:00,940.0,17.53,6.19,90.62,32.29,3.14,2017-09-02,21:00:00
Amritsar,2017-09-02 21:30:00+00:00,880.0,17.55,6.12,90.62,25.51,2.16,2017-09-02,21:30:00
Amritsar,2017-09-02 21:45:00+00:00,880.0,17.42,6.33,76.87,24.39,1.79,2017-09-02,21:45:00
Amritsar,2017-09-02 22:00:00+00:00,870.0,17.44,6.18,68.52,24.25,1.56,2017-09-02,22:00:00
Amritsar,2017-09-02 22:15:00+00:00,870.0,17.51,5.89,68.52,30.48,2.06,2017-09-02,22:15:00
Amritsar,2017-09-02 22:30:00+00:00,840.0,17.49,6.04,68.52,31.17,1.93,2017-09-02,22:30:00
Amritsar,2017-09-02 22:45:00+00:00,390.0,17.44,5.96,60.76,25.12,0.25,2017-09-02,22:45:00
Amritsar,2017-09-02 23:00:00+00:00,650.0,17.4,6.58,54.7,24.76,3.99,2017-09-02,23:00:00
Amritsar,2017-09-02 23:30:00+00:00,720.0,17.4,5.58,54.7,24.72,5.74,2017-09-02,23:30:00
Amritsar,2017-09-03 00:00:00+00:00,710.0,17.5,5.55,60.63,20.28,5.95,2017-09-03,00:00:00
Amritsar,2017-09-03 00:15:00+00:00,670.0,17.42,5.5,60.63,17.59,6.27,2017-09-03,00:15:00
Amritsar,2017-09-03 00:30:00+00:00,630.0,17.42,5.36,60.63,17.43,6.88,2017-09-03,00:30:00
Amritsar,2017-09-03 00:45:00+00:00,640.0,17.49,5.33,71.71,35.11,6.75,2017-09-03,00:45:00
Amritsar,2017-09-03 01:00:00+00:00,620.0,17.52,5.32,78.76,37.08,7.47,2017-09-03,01:00:00
Amritsar,2017-09-03 01:15:00+00:00,620.0,17.64,5.37,78.76,29.83,6.88,2017-09-03,01:15:00
Amritsar,2017-09-03 01:30:00+00:00,630.0,17.58,5.4,78.76,28.92,6.37,2017-09-03,01:30:00
Amritsar,2017-09-03 01:45:00+00:00,630.0,17.63,5.38,78.02,28.63,7.86,2017-09-03,01:45:00
Amritsar,2017-09-03 02:00:00+00:00,620.0,17.63,5.36,77.45,28.59,7.44,2017-09-03,02:00:00
Amritsar,2017-09-03 02:15:00+00:00,620.0,17.63,5.84,77.45,36.62,7.81,2017-09-03,02:15:00
Amritsar,2017-09-03 02:45:00+00:00,210.0,17.65,5.92,88.05,28.12,2.82,2017-09-03,02:45:00
Amritsar,2017-09-03 03:00:00+00:00,930.0,17.59,5.57,96.15,27.58,3.68,2017-09-03,03:00:00
Amritsar,2017-09-03 03:15:00+00:00,960.0,17.61,5.41,96.15,22.92,3.98,2017-09-03,03:15:00
Amritsar,2017-09-03 03:30:00+00:00,940.0,17.55,5.64,96.15,22.64,4.55,2017-09-03,03:30:00
Amritsar,2017-09-03 03:45:00+00:00,820.0,17.54,6.05,77.78,20.13,6.54,2017-09-03,03:45:00
Amritsar,2017-09-03 04:00:00+00:00,880.0,17.61,6.03,66.1,19.85,5.64,2017-09-03,04:00:00
Amritsar,2017-09-03 04:15:00+00:00,890.0,17.7,6.51,66.1,16.28,5.15,2017-09-03,04:15:00
Amritsar,2017-09-03 04:30:00+00:00,890.0,17.78,6.81,66.1,15.89,3.76,2017-09-03,04:30:00
Amritsar,2017-09-03 04:45:00+00:00,880.0,17.77,7.16,74.95,15.06,2.49,2017-09-03,04:45:00
Amritsar,2017-09-03 05:00:00+00:00,870.0,17.75,7.45,81.72,14.95,1.9,2017-09-03,05:00:00
Amritsar,2017-09-03 05:45:00+00:00,820.0,17.83,17.4,75.87,31.48,0.21,2017-09-03,05:45:00
Amritsar,2017-09-03 06:15:00+00:00,790.0,17.7,14.82,71.51,23.71,0.72,2017-09-03,06:15:00
Amritsar,2017-09-03 06:30:00+00:00,770.0,17.6,50.91,71.51,23.05,0.45,2017-09-03,06:30:00
Amritsar,2017-09-03 06:45:00+00:00,480.0,17.43,33.17,76.08,28.53,0.01,2017-09-03,06:45:00
Amritsar,2017-09-03 07:30:00+00:00,560.0,17.32,9.83,79.13,20.02,0.1,2017-09-03,07:30:00
Amritsar,2017-09-03 07:45:00+00:00,550.0,17.38,9.49,89.31,30.43,0.01,2017-09-03,07:45:00
Amritsar,2017-09-03 08:00:00+00:00,590.0,17.41,8.8,95.49,31.73,0.09,2017-09-03,08:00:00
Amritsar,2017-09-03 08:30:00+00:00,590.0,17.44,8.03,95.49,28.01,0.0,2017-09-03,08:30:00
Amritsar,2017-09-03 08:45:00+00:00,580.0,17.51,8.55,83.99,23.33,,2017-09-03,08:45:00
Amritsar,2017-09-03 09:00:00+00:00,560.0,17.7,8.04,75.19,22.75,0.0,2017-09-03,09:00:00
Amritsar,2017-09-03 09:30:00+00:00,570.0,17.96,13.69,75.19,36.51,0.04,2017-09-03,09:30:00
Amritsar,2017-09-03 10:00:00+00:00,530.0,17.99,19.75,51.31,25.46,0.68,2017-09-03,10:00:00
Amritsar,2017-09-03 10:15:00+00:00,380.0,17.96,12.67,51.31,25.7,0.92,2017-09-03,10:15:00
Amritsar,2017-09-03 10:30:00+00:00,360.0,17.89,8.93,51.31,25.71,0.94,2017-09-03,10:30:00
Amritsar,2017-09-03 11:00:00+00:00,600.0,17.69,7.1,52.82,18.98,2.16,2017-09-03,11:00:00
Amritsar,2017-09-03 11:15:00+00:00,550.0,17.65,31.53,52.82,17.8,3.52,2017-09-03,11:15:00
Amritsar,2017-09-03 11:30:00+00:00,570.0,17.42,46.97,52.82,17.68,3.35,2017-09-03,11:30:00
Amritsar,2017-09-03 11:45:00+00:00,600.0,17.46,25.6,65.04,18.01,2.05,2017-09-03,11:45:00
Amritsar,2017-09-03 12:00:00+00:00,650.0,17.41,13.08,73.97,18.05,1.98,2017-09-03,12:00:00
Amritsar,2017-09-03 12:15:00+00:00,720.0,17.4,9.33,73.97,21.45,4.17,2017-09-03,12:15:00
Amritsar,2017-09-03 12:30:00+00:00,770.0,17.37,8.45,73.97,21.87,7.0,2017-09-03,12:30:00
Amritsar,2017-09-03 12:45:00+00:00,800.0,17.44,8.67,76.28,19.01,7.49,2017-09-03,12:45:00
Amritsar,2017-09-03 13:00:00+00:00,800.0,17.42,8.46,78.04,18.84,6.47,2017-09-03,13:00:00
Amritsar,2017-09-03 13:15:00+00:00,830.0,17.53,8.82,78.04,31.62,5.63,2017-09-03,13:15:00
Amritsar,2017-09-03 13:30:00+00:00,840.0,17.59,8.71,78.04,32.37,6.19,2017-09-03,13:30:00
Amritsar,2017-09-03 13:45:00+00:00,870.0,17.69,8.44,85.39,22.97,5.67,2017-09-03,13:45:00
Amritsar,2017-09-03 14:00:00+00:00,890.0,17.63,8.7,89.86,22.53,5.78,2017-09-03,14:00:00
Amritsar,2017-09-03 14:15:00+00:00,920.0,17.67,8.24,89.86,42.6,5.45,2017-09-03,14:15:00
Amritsar,2017-09-03 14:30:00+00:00,950.0,17.55,8.24,89.86,44.83,5.9,2017-09-03,14:30:00
Amritsar,2017-09-03 14:45:00+00:00,550.0,17.45,8.67,100.27,47.51,1.06,2017-09-03,14:45:00
Amritsar,2017-09-03 15:00:00+00:00,740.0,17.39,8.68,108.23,47.81,2.18,2017-09-03,15:00:00
Amritsar,2017-09-03 15:15:00+00:00,780.0,17.37,8.82,108.23,47.15,2.62,2017-09-03,15:15:00
Amritsar,2017-09-03 15:30:00+00:00,790.0,17.45,8.52,108.23,47.07,2.55,2017-09-03,15:30:00
Amritsar,2017-09-03 16:00:00+00:00,870.0,17.65,7.38,137.13,32.19,1.11,2017-09-03,16:00:00
Amritsar,2017-09-03 16:30:00+00:00,860.0,17.71,5.99,137.13,37.41,1.43,2017-09-03,16:30:00
Amritsar,2017-09-03 16:45:00+00:00,840.0,17.59,6.07,131.1,68.71,2.06,2017-09-03,16:45:00
Amritsar,2017-09-03 17:00:00+00:00,820.0,17.46,5.92,127.27,70.55,1.01,2017-09-03,17:00:00
Amritsar,2017-09-03 17:15:00+00:00,850.0,17.57,6.01,127.27,50.82,1.0,2017-09-03,17:15:00
Amritsar,2017-09-03 17:30:00+00:00,870.0,17.4,5.79,127.27,49.9,2.18,2017-09-03,17:30:00
Amritsar,2017-09-03 17:45:00+00:00,900.0,17.56,4.79,130.12,42.62,5.25,2017-09-03,17:45:00
Amritsar,2017-09-03 18:00:00+00:00,860.0,17.56,4.8,132.31,41.81,9.91,2017-09-03,18:00:00
Amritsar,2017-09-03 18:15:00+00:00,790.0,17.55,5.21,132.31,51.87,14.35,2017-09-03,18:15:00
Amritsar,2017-09-03 18:30:00+00:00,1150.0,16.92,5.46,96.27,38.05,0.0,2017-09-03,18:30:00
Amritsar,2017-09-03 18:45:00+00:00,220.0,17.56,5.76,120.95,36.2,9.3,2017-09-03,18:45:00
Amritsar,2017-09-03 19:00:00+00:00,860.0,17.59,5.37,112.26,34.1,2.35,2017-09-03,19:00:00
Amritsar,2017-09-03 19:15:00+00:00,910.0,17.5,5.49,112.26,30.48,1.06,2017-09-03,19:15:00
Amritsar,2017-09-03 19:30:00+00:00,970.0,17.48,5.47,112.26,30.23,0.79,2017-09-03,19:30:00
Amritsar,2017-09-03 20:00:00+00:00,1050.0,17.48,8.01,131.56,50.84,0.04,2017-09-03,20:00:00
Amritsar,2017-09-03 20:15:00+00:00,1030.0,17.46,5.43,131.56,55.73,0.01,2017-09-03,20:15:00
Amritsar,2017-09-03 20:30:00+00:00,1050.0,17.35,5.6,131.56,56.02,0.02,2017-09-03,20:30:00
Amritsar,2017-09-03 21:00:00+00:00,950.0,17.36,5.49,109.16,37.69,2.21,2017-09-03,21:00:00
Amritsar,2017-09-03 21:15:00+00:00,900.0,17.34,5.56,109.16,29.14,3.27,2017-09-03,21:15:00
Amritsar,2017-09-03 21:45:00+00:00,960.0,17.45,6.21,107.03,31.89,2.21,2017-09-03,21:45:00
Amritsar,2017-09-03 22:00:00+00:00,960.0,17.48,6.16,105.4,32.37,1.72,2017-09-03,22:00:00
Amritsar,2017-09-03 22:30:00+00:00,900.0,17.32,6.81,105.4,31.57,1.36,2017-09-03,22:30:00
Amritsar,2017-09-03 23:00:00+00:00,750.0,17.25,6.78,83.18,29.34,6.23,2017-09-03,23:00:00
Amritsar,2017-09-03 23:15:00+00:00,780.0,17.21,6.43,83.18,39.57,6.6,2017-09-03,23:15:00
Amritsar,2017-09-03 23:30:00+00:00,750.0,17.2,6.73,83.18,40.17,6.37,2017-09-03,23:30:00
Amritsar,2017-09-04 00:00:00+00:00,720.0,17.17,6.84,83.77,25.76,5.14,2017-09-04,00:00:00
Amritsar,2017-09-04 00:15:00+00:00,730.0,17.2,6.82,83.77,24.73,5.02,2017-09-04,00:15:00
Amritsar,2017-09-04 01:00:00+00:00,690.0,17.11,5.87,81.5,37.48,1.9,2017-09-04,01:00:00
