date, pm25, pm10, o3, no2, so2, co
2020/1/25, 154, 101, 31, 14, 4, 10
2020/1/26, 173, 104, 27, 13, 16, 2
2020/1/27, 176, 62, 20, 8, 5, 3
2020/1/28, 144, 51, 56, 13, 39, 10
2020/1/29, 103, 73, 29, 13, 4, 6
2020/1/30, 146, 73, 47, 11, 11, 5
2020/1/31, 150, 83, 33, 12, 4, 6
2019/10/1, 112, 59, 8, 9, 5, 3
2019/10/2, 115, 73, 7, 10, 7, 5
2019/10/3, 150, 51, 8, 10, 2, 2
2019/10/4, 110, 57, 33, 9, 5, 4
2019/10/5, 122, , , , , 
2019/10/8, 113, 85, 40, 8, 4, 5
2019/10/9, 146, 84, 32, 7, 5, 5
2019/10/10, 158, 94, 33, 7, 4, 7
2019/10/11, 165, 90, 33, 7, 4, 6
2019/10/12, 160, 91, 26, 8, 4, 6
2019/10/13, 142, 98, 24, 9, 4, 7
2019/10/14, 141, 106, 16, 10, 4, 8
2019/10/15, 139, 106, 11, 10, 4, 8
2019/10/16, 140, 113, 21, 10, 4, 8
2019/10/17, 166, 92, 13, 8, 3, 7
2019/10/18, 137, 65, 13, 8, 3, 5
2019/10/19, 97, 78, 13, 8, 4, 7
2019/10/20, 125, 86, 11, 8, 3, 7
2019/10/21, 136, 93, 8, 8, 4, 5
2019/10/22, 151, 104, 6, 9, 3, 8
2019/10/23, 135, 109, 2, 10, 3, 8
2019/10/24, 143, 113, 11, 11, 5, 9
2019/10/25, 178, 126, 16, 12, 7, 9
2019/10/26, 206, 133, 21, 13, 3, 10
2019/10/27, 217, 198, 12, 13, 2, 11
2019/10/28, 266, 199, 23, 17, 4, 14
2019/10/29, 278, 171, 40, 12, 5, 12
2019/10/30, 232, 203, 40, 16, 5, 15
2019/10/31, 292, 274, 38, 12, 3, 15
2019/11/1, 373, 377, 30, 13, 4, 18
2019/11/2, 415, 206, 29, 11, 5, 12
2019/11/3, 304, 171, 31, 11, 3, 10
2019/11/4, 260, 123, 32, 11, 4, 7
2019/11/5, 171, 102, 42, 14, 4, 7
2019/11/6, 162, 95, 33, 11, 6, 6
2019/11/7, 170, 90, 29, 11, 5, 6
2019/11/8, 169, 86, 33, 10, 7, 7
2019/11/9, 172, 96, 33, 11, 7, 6
2019/11/10, 169, 141, 37, 12, 7, 8
2019/11/11, 212, 259, 36, 14, 4, 14
2019/11/12, 363, 310, 34, 14, 5, 15
2019/11/13, 388, 168, 28, 16, 5, 13
