date, pm25, pm10, o3, no2, so2, co
2019/10/3, 138, 65, 7, 19, 4, 12
2019/10/4, 116, 70, 6, 17, 3, 10
2019/10/5, 100, 88, 7, 19, 4, 11
2019/10/6, 134, 87, 7, 17, 4, 9
2019/10/7, 129, 76, 6, 20, 4, 9
2019/10/8, 104, 113, 10, 29, 5, 19
2019/10/9, 151, 116, 32, 32, 5, 18
2019/10/10, 160, 122, 8, 39, 6, 16
2019/10/11, 170, 130, 8, 39, 7, 19
2019/10/12, 170, 164, 9, 41, 7, 19
2019/10/13, 184, 130, 8, 33, 6, 21
2019/10/14, 173, 141, 10, 36, 6, 28
2019/10/15, 180, 153, 14, 32, 6, 21
2019/10/16, 185, 130, 4, 27, 6, 15
2019/10/17, 174, 120, 3, 22, 5, 12
2019/10/18, 159, 107, 4, 34, 7, 15
2019/10/19, 142, 117, 3, 34, 7, 15
2019/10/20, 163, 126, 5, 33, 6, 14
2019/10/21, 176, 119, 3, 35, 6, 15
2019/10/22, 159, 159, 7, 43, 8, 15
2019/10/23, 176, 203, 117, 52, 9, 29
2019/10/24, 207, 180, 20, 41, 8, 18
2019/10/25, 185, 162, 10, 46, 6, 26
2019/10/26, 193, 156, 5, 35, 6, 19
2019/10/27, 213, 316, 6, 42, 10, 18
2019/10/28, 301, 311, 7, 54, 7, 26
2019/10/29, 318, 313, 8, 48, 7, 27
2019/10/30, 309, 372, 8, 57, 7, 28
2019/10/31, 329, 473, 9, 56, 7, 33
2018/10/1, 142, 102, 45, 23, 5, 12
2018/10/2, 151, 98, 59, 31, 6, 12
2018/10/3, 136, 133, 79, 34, 8, 15
2018/10/4, 162, 165, 76, 37, 8, 23
2018/10/5, 171, 128, 38, 30, 6, 14
2018/10/6, 150, 130, 53, 30, 7, 17
2018/10/7, 164, 108, 80, 38, 8, 22
2018/10/8, 176, 122, 50, 38, 8, 19
2018/10/9, 170, 130, 32, 29, 6, 13
2018/10/10, 171, 122, 26, 24, 6, 10
2018/10/11, 153, 114, 50, 27, 7, 10
2018/10/12, 159, 132, 46, 34, 8, 19
2018/10/13, 179, 140, 45, 31, 6, 13
2018/10/14, 165, 181, 56, 39, 7, 22
2018/10/15, 184, 257, 42, 46, 7, 31
2018/10/16, 208, 258, 61, 39, 7, 24
2018/10/17, 190, 222, 34, 43, 7, 36
2018/10/18, 184, 198, 83, 38, 7, 17
2018/10/19, 197, 167, 66, 34, 8, 15
2018/10/20, 213, 213, 45, 37, 10, 16
2018/10/21, 211, 160, 44, 35, 7, 16
2018/10/22, 179, 172, 48, 42, 7, 19
2018/10/23, 172, 227, 65, 53, 11, 33
2018/10/24, 206, 274, 60, 56, 13, 35
2018/10/25, 228, 293, 41, 53, 9, 39
2018/10/26, 235, 277, 50, 58, 8, 38
2018/10/27, 231, 275, 62, 40, 8, 30
2018/10/28, 251, 296, 50, 49, 7, 30
2018/10/29, 266, 340, 51, 55, 9, 38
2018/10/30, 289, 335, 15, 54, 8, 44
2018/10/31, 264, 292, 7, 38, 7, 50
2019/11/1, 408, 324, 7, 40, 7, 22
2019/11/2, 320, 613, 7, 37, 5, 27
2019/11/3, 530, 253, 6, 33, 7, 17
2019/11/4, 192, 220, 4, 30, 7, 15
2019/11/5, 269, 120, 3, 40, 5, 18
2019/11/6, 162, 201, 5, 39, 6, 17
2019/11/7, 245, 153, 6, 41, 8, 21
2019/11/8, 203, 137, 4, 34, 7, 15
2019/11/9, 189, 194, 2, 40, 8, 16
2019/11/10, 219, 236, 2, 50, 8, 24
2019/11/11, 244, 356, 4, 52, 8, 28
2019/11/12, 347, 433, 5, 60, 7, 30
2019/11/13, 402, 470, 13, 79, 8, 32
2019/11/14, 424, 392, 6, 53, 10, 30
2019/11/15, 370, 186, 4, 28, 8, 13
2019/11/16, 229, 104, 2, 20, 6, 8
2019/11/17, 155, 115, 3, 28, 6, 13
2019/11/18, 174, 133, 3, 42, 6, 20
2019/11/19, 177, 163, 4, 56, 7, 22
2019/11/20, 186, 219, 32, 70, 9, 22
2019/11/21, 217, 181, 6, 56, 8, 26
2019/11/22, 205, 144, 6, 39, 6, 13
2019/11/23, 192, 122, 5, 33, 6, 11
2019/11/24, 169, 147, 8, 46, 7, 16
2019/11/25, 186, 145, 14, 40, 9, 17
2019/11/26, 173, 92, 12, 34, 8, 10
2019/11/27, 145, 50, 10, 25, 6, 6
2019/11/28, 82, 76, 7, 33, 7, 12
2019/11/29, 127, 106, 6, 36, 5, 13
2019/11/30, 169, 120, 5, 39, 6, 14
2018/11/1, 284, 206, 34, 52, 12, 21
2018/11/2, 217, 172, 33, 27, 7, 13
2018/11/3, 207, 107, 39, 21, 8, 8
2018/11/4, 154, 402, 32, 32, 6, 17
2018/11/5, 416, 138, 38, 32, 7, 11
2018/11/6, 164, 152, 51, 28, 7, 12
2018/11/7, 201, 511, 23, 47, 11, 28
2018/11/8, 479, 296, 55, 53, 7, 34
2018/11/9, 317, 267, 33, 57, 8, 36
2018/11/10, 304, 255, 51, 53, 7, 39
2018/11/11, 285, 306, 55, 57, 7, 44
2018/11/12, 300, 272, 21, 49, 7, 37
2018/11/13, 290, 139, 27, 35, 6, 19
2018/11/14, 197, 111, 28, 31, 6, 13
2018/11/15, 171, 132, 34, 29, 6, 10
2018/11/16, 194, 146, 39, 36, 6, 15
2018/11/17, 191, 156, 47, 41, 6, 23
2018/11/18, 207, 185, 38, 38, 6, 14
2018/11/19, 237, 256, 47, 47, 8, 27
2018/11/20, 253, 251, 44, 37, 6, 20
2018/11/21, 267, 162, 31, 49, 8, 21
2018/11/22, 180, 191, 33, 39, 7, 24
2018/11/23, 216, 139, 29, 27, 7, 12
2018/11/24, 171, 163, 38, 38, 7, 18
2018/11/25, 178, 248, 38, 48, 9, 33
2018/11/26, 238, 241, 3, 51, 7, 44
2018/11/27, 237, 285, 1, 52, 8, 43
2018/11/28, 242, 239, 5, 43, 5, 30
2018/11/29, 233, 246, 13, 35, 6, 23
2018/11/30, 234, 200, 32, 41, 7, 21
