date, pm25, pm10, o3, no2, so2, co
2016/9/7, 141, 98, 11, 16, 9, 3
2016/9/8, 142, 98, 12, 17, 8, 4
2016/9/9, 139, 81, 12, 15, 8, 7
2016/9/10, 120, 71, 12, 16, 8, 7
2016/9/11, 111, 87, 11, 18, 7, 8
2016/9/12, 134, 87, 15, 22, 8, 10
2016/9/13, 145, 68, 19, 21, 9, 13
2016/9/14, 128, 99, 25, 29, 7, 13
2016/9/15, 158, 91, 24, 30, 9, 10
2016/9/16, 151, 110, 25, 35, 9, 14
2016/9/17, 165, 109, 26, 29, 8, 13
2016/9/18, 166, 105, 27, 32, 10, 15
2016/9/19, 157, 121, 45, 36, 7, 23
2016/9/20, 173, 112, 14, 30, 6, 20
2016/9/21, 163, 59, 12, 18, 7, 11
2016/9/22, 105, 65, 31, 20, 8, 14
2016/9/23, 114, 101, 20, 28, 7, 15
2016/9/24, 154, 86, 32, 24, 8, 18
2016/9/25, 139, 112, 27, 34, 8, 24
2016/9/26, 159, 84, 34, 25, 8, 14
2016/9/27, 140, 126, 52, 39, 7, 20
2016/9/28, 170, 129, 30, 31, 9, 15
2016/9/29, 176, 100, 44, 32, 9, 14
2016/9/30, 152, 148, 22, 32, 10, 25
2015/9/1, 158, 229, 20, 16, 4, 6
2015/9/2, 180, 200, 29, 23, 5, 10
2015/9/3, 176, 140, 38, 24, 4, 10
2015/9/4, 156, 115, 25, 23, 4, 7
2015/9/5, 156, , , , , 
2015/9/7, 109, 240, 65, 10, 3, 5
2015/9/8, 143, 155, 89, 23, 4, 8
2015/9/9, 134, 116, 55, 15, 3, 6
2015/9/10, 109, 111, 77, 21, 5, 8
2015/9/11, 133, , , , , 
2015/9/14, 182, 106, 77, 17, 5, 9
2015/9/15, 167, 112, 46, 27, 4, 10
2015/9/16, 167, 192, 37, 35, 4, 11
2015/9/17, 184, 87, 14, 24, 5, 9
2015/9/18, 109, 77, 15, 33, 3, 10
2015/9/19, 158, 53, 9, 27, 2, 9
2015/9/20, 76, 64, 18, 17, 4, 6
2015/9/21, 114, 65, 15, 15, 5, 7
2015/9/22, 91, 55, 23, 20, 7, 7
2015/9/23, 89, 106, 29, 25, 6, 13
2015/9/24, 141, 117, 36, 28, 5, 16
2015/9/25, 141, 128, 13, 28, 6, 24
2015/9/26, 158, , , , , 
2015/9/28, 151, 95, 49, 29, 3, 11
2015/9/29, 132, 96, 56, 33, 5, 10
2015/9/30, 118, 105, 105, 45, 6, 16
2014/9/1, 71, 52, 8, 14, 6, 7
2014/9/2, 83, 51, 10, 13, 5, 6
2014/9/3, 83, 41, 10, 10, 5, 6
2014/9/4, 144, 41, 7, 15, 4, 8
2014/9/5, 77, 75, 28, 17, 4, 11
2014/9/6, 129, 120, 13, 11, 29, 18
2014/9/7, 177, 68, 9, 14, 4, 9
2014/9/8, 111, 83, 10, 16, 3, 11
2014/9/9, 139, 71, 13, 17, 4, 7
2014/9/10, 129, 81, 9, 20, 4, 8
2014/9/11, 181, 81, 4, 12, 3, 6
2014/9/12, 200, , , , , 
2014/9/14, 154, 57, 9, 12, 3, 6
2014/9/15, 223, 113, 7, 22, 4, 13
2014/9/16, 171, 86, 16, 13, 4, 8
2014/9/17, 144, 96, 14, 14, 5, 7
2014/9/18, 202, 93, 13, 18, 4, 9
2014/9/19, 223, 93, 36, 14, 4, 8
2014/9/20, 146, , , , , 
2014/9/22, 155, 118, 14, 11, 4, 5
2014/9/23, 256, 133, 18, 15, 6, 12
2014/9/24, 214, 85, 14, 11, 4, 6
2014/9/25, 158, 106, 13, 10, 4, 9
2014/9/26, 132, , , , , 
2014/9/29, 124, 94, 16, 15, 5, 9
2014/9/30, 354, 97, 29, 11, 2, 6
2019/9/2, , 106, 29, 25, 8, 16
2019/9/3, , 107, 24, 25, 3, 15
2019/9/4, , 64, 25, 15, 2, 14
2019/9/5, , 65, 23, 15, 3, 14
2019/9/6, , 60, 24, 14, 5, 15
2019/9/7, , 72, 35, 17, 3, 16
2019/9/8, , 99, 29, 20, 3, 16
2019/9/10, , 130, 38, 26, 3, 19
2019/9/11, , 94, 20, 18, 2, 14
2019/9/12, , 60, 17, 14, 2, 13
2019/9/13, , 52, 30, 12, 3, 13
2019/9/14, , 56, 31, 12, 3, 14
2019/9/15, , 90, 43, 22, 3, 16
2019/9/16, , 90, 59, 25, 2, 15
2019/9/17, , 63, 27, 15, 2, 12
2019/9/18, , 47, 19, 13, 3, 13
2019/9/19, , 62, 22, 16, 3, 14
2019/9/20, , 76, 30, 14, 3, 12
2019/9/21, , 51, 14, 17, 3, 13
2019/9/22, , 56, 28, 16, 2, 13
2019/9/23, , 68, 27, 18, 3, 13
2019/9/24, , 55, 28, 18, 3, 13
2019/9/25, , 47, 14, 13, 2, 7
2019/9/26, , 37, 9, 3, , 5
2019/9/27, , 51, 15, 6, 1, 7
2019/9/28, , 36, 18, , 1, 6
2019/9/29, , 46, 24, , 1, 18
2019/9/30, , 57, 26, , 3, 6
2017/9/8, , 90, 48, 20, 11, 12
2015/9/6, , 121, 36, 12, 4, 6
2015/9/13, , 145, 71, 31, 2, 11
2015/9/27, , 111, 28, 34, 5, 16
2014/9/13, , 90, 27, 10, 4, 7
2014/9/21, , 122, 11, 13, 4, 8
2014/9/28, , 88, 16, 14, 4, 12
2014/9/27, , , , 29, 4, 19
2019/10/3, 174, 81, 34, 19, 1, 12
2019/10/12, 174, 121, 50, 30, 2, 3
2019/10/16, 188, 173, 52, 33, 4, 6
2019/10/17, 190, 142, 26, 28, 4, 14
2019/10/18, 182, 123, 30, 23, 3, 30
2019/10/19, 194, 121, 46, 26, 36, 7
2019/10/20, 196, 127, 33, 13, 3, 9
2019/10/21, 197, 133, 37, 13, 4, 2
2019/10/22, 183, 144, 34, 14, 5, 18
2019/10/23, 182, 173, 9, 26, 4, 15
2019/10/24, 191, 210, 10, 43, 5, 27
2019/10/25, 202, 174, 10, 22, 5, 24
2019/10/26, 203, 207, 11, 16, 5, 21
2019/10/27, 287, 251, 13, 15, 5, 11
2019/10/28, 359, 385, 14, 25, 6, 10
2019/10/29, 276, 318, 10, 21, 6, 19
2019/10/30, 276, 321, 13, 18, 5, 22
2019/10/31, 260, 327, 14, 20, 5, 23
2018/10/1, 166, 122, 34, 31, 7, 12
2018/10/2, 160, 101, 19, 40, 13, 17
2018/10/3, 140, 140, 2, 41, 8, 14
2018/10/4, 172, 169, 49, 53, 9, 18
2018/10/5, 193, 157, 37, 37, 10, 15
2018/10/6, 170, 162, 47, 40, 9, 15
2018/10/7, 173, 232, 98, 47, 12, 21
2018/10/8, 203, 200, 57, 36, 11, 19
2018/10/9, 193, 135, 33, 36, 9, 13
2018/10/10, 172, 135, 30, 27, 9, 10
2018/10/11, 142, 132, 47, 37, 11, 14
2018/10/12, 160, 253, 48, 31, 10, 14
2018/10/13, 195, , 43, 28, 10, 13
2018/10/14, 172, 266, 52, 36, 11, 19
2018/10/15, 197, 210, 53, 34, 9, 24
2018/10/16, 201, 232, 51, 28, 9, 19
2018/10/17, 206, 191, 31, 27, 9, 24
2018/10/18, 195, 184, 66, 48, 8, 14
2018/10/19, 201, 211, 55, 58, 10, 15
2018/10/20, 237, 200, 46, 49, 11, 
2018/10/21, 213, 182, 43, 48, 10, 24
2018/10/22, 189, 242, 46, 53, 9, 20
2018/10/23, 202, 267, 57, 55, 7, 25
2018/10/24, 238, 268, 36, 57, 7, 28
2018/10/25, 229, 266, 29, 30, 6, 31
2018/10/26, 243, 285, 55, 24, 4, 28
2018/10/27, 268, 281, 50, 19, 4, 15
2018/10/28, 287, 351, 40, 23, 4, 33
2018/10/29, 328, 422, 25, 24, 3, 26
2018/10/30, 337, 295, 46, 21, 3, 26
2018/10/31, 277, 284, 40, 24, 3, 25
2017/10/1, 187, 115, 26, 26, 11, 15
2017/10/2, 166, 127, 36, 35, 15, 15
2017/10/3, 175, 137, 36, 39, 13, 20
2017/10/4, 184, 126, 31, 40, 13, 15
2017/10/5, 179, 116, 32, 42, 16, 13
2017/10/6, 170, 141, 40, 43, 14, 20
2017/10/7, 190, 168, 47, 39, 14, 28
2017/10/8, 217, 193, 28, 44, 25, 31
2017/10/9, 224, 189, 84, 39, 21, 5
2017/10/10, 212, 167, 72, 36, 18, 14
2017/10/11, 193, 176, 59, 43, 14, 28
2017/10/12, 208, 200, 58, 46, 30, 26
2017/10/13, 219, 225, 66, 45, 24, 33
2017/10/14, 222, 256, 75, 44, 18, 34
2017/10/15, 247, 279, 76, 57, 24, 38
2017/10/16, 253, 256, 58, 48, 20, 28
2017/10/17, 239, 276, 57, 49, 25, 34
2017/10/18, 259, 325, 78, 49, 22, 37
2017/10/19, 308, 522, 58, 50, 36, 36
2017/10/20, 465, 365, 58, 49, 24, 32
2017/10/21, 321, 251, 45, 51, 16, 30
2017/10/22, 251, 260, 50, 59, 21, 38
2017/10/23, 248, 305, 43, 53, 21, 33
2017/10/24, 263, 312, 55, 61, 23, 32
2017/10/25, 288, 250, 51, 55, 19, 30
2017/10/26, 256, 267, 44, 50, 18, 32
2017/10/27, 260, 300, 46, 53, 16, 41
2017/10/28, 272, 284, 39, 57, 15, 34
2017/10/29, 269, 259, 38, 58, 16, 21
2017/10/30, 280, 303, 23, 50, 15, 21
2017/10/31, 284, 263, 34, 54, 14, 25
2016/10/1, 186, 119, 17, 27, 10, 21
2016/10/2, 164, 119, 13, 32, 8, 27
2016/10/3, 167, 159, 26, 38, 8, 16
2016/10/4, 189, 95, 5, 43, 9, 10
2016/10/5, 149, 130, 23, 48, 9, 18
2016/10/6, 176, 136, 23, 32, 9, 17
2016/10/7, 180, 141, 21, 45, 9, 28
2016/10/8, 183, 180, 40, 62, 9, 18
2016/10/9, 201, 146, 57, 42, 9, 6
2016/10/10, 181, 179, 84, 39, 8, 18
2016/10/11, 192, 156, 56, 35, 10, 22
2016/10/12, 182, 157, 41, 36, 9, 33
2016/10/13, 166, 136, 46, 37, 11, 24
2016/10/14, 161, 203, 98, 47, 10, 30
2016/10/15, 202, 169, 85, 37, 13, 22
2016/10/16, 194, 218, 73, 42, 17, 32
2016/10/17, 205, 234, 76, 45, 15, 28
2016/10/18, 212, 227, 67, 40, 17, 30
2016/10/19, 202, 225, 40, 36, 13, 28
2016/10/20, 188, 217, 43, 32, 14, 23
2016/10/21, 185, 237, 39, 31, 14, 25
2016/10/22, 192, 197, 85, 37, 10, 19
2016/10/23, 210, 235, 57, 37, 15, 27
2016/10/24, 208, 210, 38, 32, 15, 14
2016/10/25, 188, 269, 59, 45, 18, 16
2016/10/26, 233, 434, 87, 52, 15, 37
2016/10/27, 323, 446, 76, 46, 14, 40
2016/10/28, 317, 398, 52, 71, 20, 36
2016/10/29, 326, 386, 48, 47, 19, 16
2016/10/30, 311, 622, 41, 55, 32, 30
2016/10/31, 447, 508, 40, 55, 18, 31
2015/10/1, 149, 114, 74, 39, 5, 13
2015/10/2, 172, 217, 12, 76, 10, 36
2015/10/3, 215, 250, 9, 80, 8, 44
2015/10/4, 226, 212, 115, 66, 11, 38
2015/10/5, 197, 175, 49, 60, 6, 28
2015/10/6, 191, 162, 27, 55, 4, 21
2015/10/7, 200, 181, 53, 53, 7, 26
2015/10/8, 178, 191, 62, 47, 7, 23
2015/10/9, 176, 294, 18, 46, 9, 37
2015/10/10, 205, 162, 5, 36, 5, 23
2015/10/11, 167, 132, 33, 33, 5, 22
2015/10/12, 140, 153, 30, 37, 5, 19
2015/10/13, 182, 108, 30, 31, 6, 12
2015/10/14, 163, 129, 36, 51, 6, 16
2015/10/15, 174, 140, 94, 46, 5, 20
2015/10/16, 183, , , , , 
2015/10/19, 174, 181, 87, 55, 8, 23
2015/10/20, 197, 254, 89, 45, 7, 18
2015/10/21, 257, , , , , 
2015/10/23, 210, 250, 108, 59, 13, 36
2015/10/24, 235, 181, 89, 46, 9, 29
2015/10/25, 205, 184, 55, 43, 14, 35
2015/10/26, 182, 140, 72, 45, 8, 21
2015/10/27, 182, 156, 35, 35, 9, 
2015/10/28, 168, 144, 66, 45, 17, 
2015/10/29, 158, 146, 67, 37, 13, 
2015/10/30, 179, 354, 89, 57, 22, 48
2015/10/31, 334, 375, 82, 50, 32, 54
2014/10/1, 126, 98, 30, 5, 4, 6
2014/10/2, 155, , , , , 
2014/10/6, 206, 131, 27, 21, 8, 8
2014/10/7, 187, 115, 59, 18, 6, 7
2014/10/8, 194, 99, 60, 26, 7, 8
2014/10/9, 276, 123, 53, 28, 6, 9
2014/10/10, 447, 188, 67, 31, 5, 13
2014/10/11, 321, , , , , 
2014/10/13, 161, 56, 22, 14, 8, 6
2014/10/14, 93, 97, 29, 26, 11, 12
2014/10/15, 161, 123, 8, 26, 9, 8
2014/10/16, 176, 189, 5, 64, 13, 31
2014/10/17, 211, 193, 51, 41, 13, 18
2014/10/18, 232, 258, 42, 37, 12, 20
2014/10/19, 278, 226, 61, 44, 11, 17
2014/10/20, 254, 252, 53, 40, 8, 22
2014/10/21, 262, 271, 29, 61, 10, 34
2014/10/22, 334, 244, 59, 50, 13, 32
2014/10/23, 383, 807, 16, 42, 20, 28
2014/10/24, 438, , 7, 45, 15, 29
2014/10/27, 314, 363, 30, 57, 10, 33
2014/10/28, 282, 389, 18, 35, 7, 32
2014/10/29, 323, 327, 14, 29, 7, 24
2014/10/30, 324, 285, 25, 35, 16, 19
2014/10/31, 306, 324, 54, 26, 10, 22
2019/10/1, , 94, 42, , 2, 17
2019/10/2, , 95, 52, , 2, 10
2019/10/4, , 91, 36, 21, 2, 15
2019/10/5, , 99, 43, 26, 1, 8
2019/10/6, , 99, 43, 26, 1, 8
2019/10/7, , 93, 33, 22, 1, 8
2019/10/8, , 87, 39, 19, 1, 10
2019/10/9, , 113, 47, 26, 1, 15
2019/10/10, , 118, 62, 31, 5, 10
2019/10/11, , 121, 57, 35, 2, 3
2019/10/13, , 145, 38, 30, 2, 3
2019/10/14, , 167, 43, 28, 3, 3
2019/10/15, , 169, 49, 32, 3, 17
2015/10/18, , 135, 89, 28, 4, 11
2015/10/22, , 245, 96, 50, 14, 32
2014/10/5, , 163, 4, 48, 8, 19
2014/10/12, , 101, 17, 18, 6, 7
2014/10/26, , 450, 7, 51, 10, 48
2019/11/1, 370, 430, 15, 27, 4, 10
2019/11/2, 288, 281, 11, 17, 5, 10
2019/11/3, 474, 561, 11, 16, 5, 10
2019/11/4, 290, 206, 17, 15, 5, 9
2019/11/5, 250, 149, 18, 15, 6, 10
2019/11/6, 155, 113, 14, 14, 5, 11
2019/11/7, 222, 171, 8, 5, 5, 9
2019/11/8, 199, 145, 17, 3, 5, 12
2019/11/9, 188, 131, 17, 9, 5, 8
2019/11/10, 216, 155, 22, 13, 6, 14
2019/11/11, 264, 244, 24, 16, 6, 23
2019/11/12, 364, 369, 28, 18, 6, 17
2019/11/13, 392, 403, 23, 27, 5, 14
2019/11/14, 390, 423, 12, 45, 6, 25
2019/11/15, 384, 379, 21, 29, 6, 21
2019/11/16, 220, 170, 22, 13, 6, 7
2019/11/17, 155, 104, 20, 8, 5, 5
2019/11/18, 170, 111, 22, 4, 5, 10
2019/11/19, 177, 130, 21, 4, 6, 15
2019/11/20, 206, 185, 27, 8, 7, 20
2019/11/21, 230, 219, 38, 30, 7, 27
2019/11/22, 222, 205, 31, 17, 6, 20
2019/11/23, 187, 151, 16, 12, 5, 8
2019/11/24, 167, 111, 20, 11, 6, 5
2019/11/25, 184, 155, 16, 22, 7, 16
2019/11/26, 169, 125, 61, 22, 5, 11
2019/11/27, 131, 91, 16, 22, 6, 7
2019/11/28, 79, 49, 16, 8, 5, 3
2019/11/29, 114, 72, 17, 17, 7, 8
2019/11/30, 165, 99, 15, 17, 5, 8
2018/11/1, 279, 238, 38, 24, 3, 22
2018/11/2, 263, 194, 19, 20, 29, 11
2018/11/3, 241, 162, 5, 33, 2, 9
2018/11/4, 230, 388, 24, 36, 4, 12
2018/11/5, 393, 208, 37, 27, 2, 9
2018/11/6, 247, 303, 49, 23, 4, 15
2018/11/7, 288, 527, 18, 29, 8, 21
2018/11/8, 492, 259, 44, 31, 4, 22
2018/11/9, 352, 442, 35, 42, 3, 27
2018/11/10, 360, 312, 43, 46, 3, 24
2018/11/11, 290, 366, 41, 66, 3, 25
2018/11/12, 329, 308, 28, 64, 2, 17
2018/11/13, 310, 139, 24, 40, 2, 18
2018/11/14, 198, 112, 19, 40, 1, 11
2018/11/15, 171, 147, 24, 39, 2, 8
2018/11/16, 217, 165, 23, 45, 2, 19
2018/11/17, 203, 172, 22, 44, 2, 18
2018/11/18, 211, 171, 19, 49, 2, 12
2018/11/19, 225, 245, 21, 53, 3, 18
2018/11/20, 261, 261, 20, 51, 3, 16
2018/11/21, 291, 187, 15, 65, 4, 18
2018/11/22, 192, 192, 18, 54, 3, 15
2018/11/23, 232, 157, 13, 39, 2, 9
2018/11/24, 176, 161, 13, 49, 3, 12
2018/11/25, 185, 264, 17, 54, 5, 13
2018/11/26, 269, 236, 14, 41, 3, 25
2018/11/27, 251, 244, 13, 43, 3, 25
2018/11/28, 247, 227, 13, 49, 2, 17
2018/11/29, 237, 198, 12, 52, 2, 15
2018/11/30, 246, 225, 13, 46, 3, 20
2017/11/1, 267, 206, 30, 55, 16, 26
2017/11/2, 232, 229, 34, 51, 19, 38
2017/11/3, 250, 276, 38, 39, 18, 42
2017/11/4, 290, 296, 56, 54, 17, 43
2017/11/5, 280, 272, 29, 49, 17, 37
2017/11/6, 254, 638, 33, 58, 16, 55
2017/11/7, 475, 825, 30, 78, 19, 72
2017/11/8, 617, 701, 46, 69, 14, 67
2017/11/9, 544, 516, 32, 79, 13, 57
2017/11/10, 395, 521, 26, 88, 15, 59
2017/11/11, 410, 665, 39, 90, 6, 61
2017/11/12, 474, 515, 30, 67, 16, 56
2017/11/13, 402, 352, 21, 53, 13, 40
2017/11/14, 336, 261, 18, 46, 11, 17
2017/11/15, 273, 230, 20, 48, 22, 19
2017/11/16, 265, 163, 17, 41, 18, 14
2017/11/17, 214, 147, 18, 48, 17, 
2017/11/18, 205, 151, 33, 36, 15, 5
2017/11/19, 201, 214, 34, 44, 16, 5
2017/11/20, 249, 229, 34, 40, 13, 11
2017/11/21, 260, 224, 36, 44, 19, 1
2017/11/22, 251, 240, 39, 48, 22, 9
2017/11/23, 270, 227, 40, 51, 23, 7
2017/11/24, 259, 285, 47, 52, 25, 14
2017/11/25, 283, 351, 43, 55, 19, 38
2017/11/26, 310, 338, 41, 51, 22, 28
2017/11/27, 318, 319, 32, 52, 25, 24
2017/11/28, 284, 336, 16, 67, 21, 23
2017/11/29, 305, 364, 25, 58, 14, 57
2017/11/30, 320, 315, 27, 59, 18, 42
2016/11/1, 386, 710, 25, 70, 17, 38
2016/11/2, 495, 535, 51, 66, 18, 44
2016/11/3, 477, 421, 42, 59, 16, 38
2016/11/4, 331, 813, 23, 61, 18, 44
2016/11/5, 557, 792, 29, 63, 19, 53
2016/11/6, 618, 578, 39, 45, 20, 37
2016/11/7, 432, 410, 28, 44, 18, 11
2016/11/8, 347, 343, 43, 49, 21, 20
2016/11/9, 317, 415, 51, 61, 24, 27
2016/11/10, 314, 442, 56, 58, 25, 43
2016/11/11, 333, 370, 52, 49, 17, 32
2016/11/12, 310, 260, 47, 48, 22, 30
2016/11/13, 250, 272, 20, 63, 17, 11
2016/11/14, 267, 279, 33, 63, 18, 12
2016/11/15, 268, 330, 42, 58, 17, 25
2016/11/16, 281, 294, 39, 53, 18, 11
2016/11/17, 264, 308, 37, 56, 21, 11
2016/11/18, 273, 370, 45, 63, 24, 32
2016/11/19, 297, 332, 48, 56, 24, 30
2016/11/20, 283, 348, 44, 52, 22, 39
2016/11/21, 276, 221, 30, 51, 21, 37
2016/11/22, 205, 254, 35, 49, 19, 18
2016/11/23, 238, 315, 36, 57, 21, 36
2016/11/24, 256, 279, 34, 34, 17, 10
2016/11/25, 217, 183, 38, 35, 19, 8
2016/11/26, 187, 150, 37, 35, 17, 
2016/11/27, 199, 206, 36, 40, 24, 8
2016/11/28, 215, 355, 47, 65, 22, 26
2016/11/29, 229, 273, 7, 44, 18, 33
2016/11/30, 236, 287, 12, 30, 16, 31
2015/11/1, 336, 274, 74, 40, 28, 47
2015/11/2, 252, 299, 42, 54, 27, 52
2015/11/3, 294, 338, 85, 36, 26, 50
2015/11/4, 314, 151, 29, 43, 14, 19
2015/11/5, 204, 210, 80, 40, 15, 19
2015/11/6, 231, 384, 38, 70, 14, 47
2015/11/7, 366, 233, 38, 58, 20, 22
2015/11/8, 278, 270, 83, 39, 33, 37
2015/11/9, 276, 320, 77, 52, 27, 49
2015/11/10, 350, 380, 63, 41, 21, 20
2015/11/11, 368, 356, 77, 39, 19, 18
2015/11/12, 348, 345, 67, 49, 15, 25
2015/11/13, 366, 253, 53, 43, 14, 21
2015/11/14, 292, 278, 99, 46, 18, 29
2015/11/15, 281, 267, 6, 42, 18, 36
2015/11/16, 261, , , , , 
2015/11/18, 318, 375, 46, 53, 20, 49
2015/11/19, 328, 389, 33, 53, 15, 38
2015/11/20, 324, 415, 49, 47, 25, 50
2015/11/21, 302, 365, 58, 46, 20, 41
2015/11/22, 330, 483, 49, 52, 23, 48
2015/11/23, 337, 460, 13, 50, 19, 42
2015/11/24, 356, 203, 30, 42, 15, 18
2015/11/25, 230, 274, 29, 39, 23, 26
2015/11/26, 267, 286, 20, 40, 13, 20
2015/11/27, 248, 239, 16, 29, 11, 21
2015/11/28, 267, 345, 19, 35, 22, 35
2015/11/29, 336, 393, 31, 53, 17, 44
2015/11/30, 356, 234, 26, 35, 14, 23
2014/11/1, 419, 315, 52, 21, 10, 11
2014/11/2, 331, 270, 25, 26, 10, 18
2014/11/3, 270, 249, 34, 23, 5, 19
2014/11/4, 285, 271, 33, 23, 4, 18
2014/11/5, 294, 241, 43, 14, 6, 20
2014/11/6, 282, 331, 12, 27, 6, 33
2014/11/7, 308, 282, 21, 28, 6, 27
2014/11/8, 282, 335, 4, 32, 2, 11
2014/11/9, 345, 343, 32, 28, 7, 32
2014/11/10, 284, 319, 62, 23, 6, 18
2014/11/11, 294, 415, 52, 31, 10, 23
2014/11/12, 367, 389, 59, 29, 12, 23
2014/11/13, 336, 237, 63, 24, 9, 18
2014/11/14, 261, 269, 43, 23, 8, 26
2014/11/15, 244, 167, 2, 30, 6, 14
2014/11/16, 233, 367, 56, 28, 18, 40
2014/11/17, 289, 352, 64, 26, 14, 27
2014/11/18, 314, 413, 47, 29, 9, 30
2014/11/19, 367, 241, 58, 19, 10, 18
2014/11/20, 283, 327, 61, 32, 11, 20
2014/11/21, 318, 279, 44, 23, 9, 21
2014/11/22, 290, 248, 24, 27, 8, 27
2014/11/23, 287, 309, 22, 36, 8, 27
2014/11/24, 242, 219, 41, 38, 7, 20
2014/11/25, 225, 269, 54, 35, 12, 22
2014/11/26, 241, 360, 32, 50, 16, 19
2014/11/27, 310, 318, 32, 44, 9, 12
2014/11/28, 318, 409, 42, 58, 9, 22
2014/11/29, 351, 271, 27, 39, 13, 13
2014/11/30, 273, 199, 27, 23, 10, 11
2015/11/17, , 462, 6, 52, 32, 44
