date, pm25, pm10, o3, no2, so2, co
2019/5/20, 159, , , 8, 4, 7
2019/5/21, 153, , , 11, 4, 10
2019/5/22, 159, , , 9, 8, 9
2019/5/23, 163, , , 7, 15, 12
2019/5/24, 99, , , 7, 5, 9
2019/5/25, 113, , , 9, 8, 9
2019/5/26, 102, , , 9, 5, 11
2019/5/27, 126, , , 10, 7, 12
2019/5/28, 125, , , 14, 9, 16
2019/5/29, 153, , , 18, 7, 13
2019/5/30, 163, , , 9, 10, 13
2019/5/31, 197, , , 9, 5, 10
2019/6/1, 172, , , 7, 8, 10
2019/6/2, 170, , 11, 8, 8, 15
2019/6/3, 179, , 15, 8, 8, 11
2019/6/4, 157, , 15, 10, 5, 11
2019/6/5, 178, , 14, 8, 8, 14
2019/6/6, 165, , 12, 7, 7, 16
2019/6/7, 154, , 11, 11, 7, 13
2019/6/8, 147, , 11, 16, 7, 10
2019/6/9, 154, , 14, 16, 9, 13
2019/6/10, 165, , 9, 10, 6, 14
2019/6/11, 267, , 17, 6, 7, 9
2019/6/12, 171, , 12, 7, 8, 13
2019/6/13, 158, , 10, 10, 6, 9
2019/6/14, 149, , 4, 9, 8, 11
2019/6/15, 170, , 13, 4, 12, 12
2019/6/16, 137, , 12, 4, 6, 13
2019/6/17, 113, , 17, 1, 9, 12
2019/6/18, 97, , 16, , 9, 10
2019/6/19, 156, , 15, , 6, 4
2019/6/20, 133, , 11, 1, 7, 4
2019/6/21, 162, , 10, 11, 11, 
2019/6/22, 134, , 11, 9, 5, 12
2019/6/23, 138, , 13, 7, 6, 14
2019/6/24, 82, , , 8, 10, 11
2019/6/25, 107, , 12, 8, 5, 14
2019/6/26, 128, , , 10, 9, 10
2019/6/27, 171, , , 10, 15, 12
2019/6/28, 155, , 12, 9, 10, 16
2019/6/29, 174, , 12, 8, 11, 13
2019/6/30, 167, , 12, 7, 8, 10
2019/1/1, 171, , 5, , 8, 10
2019/1/2, 175, , 4, , 7, 8
2019/1/3, 187, , 4, , 10, 10
2019/1/4, 163, , 5, , 5, 10
2019/1/5, 195, , 10, , 5, 10
2019/1/6, 128, , 4, , 5, 9
2019/1/7, 120, , 4, , 5, 11
2019/1/8, 88, , 4, , 5, 9
2019/1/9, 78, , 4, , 6, 8
2019/1/10, 81, , 4, , 7, 11
2019/1/11, 157, , 5, , 9, 8
2019/1/12, 156, , 5, , 9, 9
2019/1/13, 147, , 11, , 5, 10
2019/1/14, 135, , 11, , 7, 10
2019/1/15, 161, , 16, , 3, 10
2019/1/16, 165, , 20, , 5, 9
2019/1/17, 158, , 14, , 10, 10
2019/1/18, 129, , 16, , 5, 10
2019/1/19, 155, , 18, , 6, 9
2019/1/20, 142, , 15, , 6, 9
2019/1/21, 125, , 10, , 5, 8
2019/1/22, 137, , 8, , 6, 10
2019/1/23, 95, , 12, , 6, 9
2019/1/24, 122, , 12, , 6, 9
2019/1/25, 128, , 15, , 7, 8
2019/1/26, 150, , 15, , 6, 8
2019/1/27, 161, , 16, , 6, 11
2019/1/28, 132, , 16, , 6, 9
2019/1/29, 137, , 15, , 6, 8
2019/1/30, 158, , 13, , 5, 10
2019/1/31, 171, , 8, , 4, 9
2019/2/1, 194, , 12, , 10, 8
2019/2/2, 149, , 11, , 10, 8
2019/2/3, 134, , 12, , 10, 10
2019/2/4, 119, , 13, , 9, 10
2019/2/5, 179, , 13, , 10, 8
2019/2/6, 189, , 6, , 10, 8
2019/2/7, 145, , 10, , 10, 10
2019/2/8, 112, , 9, , 10, 7
2019/2/9, 106, , 10, , 10, 10
2019/2/10, 157, , 8, , 10, 9
2019/2/11, 157, , 9, , 8, 8
2019/2/12, 134, , 12, , 2, 10
2019/2/13, 184, , 7, , 2, 8
2019/2/14, 208, , 4, , 2, 9
2019/2/15, 176, , 7, , 3, 9
2019/2/16, 166, , 8, 5, 2, 8
2019/2/17, 151, , 22, 7, 2, 9
2019/2/18, 125, , 23, 6, 3, 9
2019/2/19, 132, , 12, 5, 2, 10
2019/2/20, 152, , 15, 6, 4, 10
2019/2/21, 138, , 9, 5, 6, 10
2019/2/22, 129, , 16, 5, 5, 9
2019/2/23, 143, , 16, 6, 7, 12
2019/2/24, 164, , 12, 8, 7, 11
2019/2/25, 173, , 11, 7, 8, 12
2019/2/26, 143, , 9, 6, 8, 10
2019/2/27, 147, , 11, 9, 7, 7
2019/2/28, 163, , 10, 7, 7, 8
2019/3/1, 161, , 7, 7, 6, 10
2019/3/2, 158, , 11, 6, 7, 9
2019/3/3, 108, , 11, 6, 7, 8
2019/3/4, 163, , 12, 6, 10, 8
2019/3/5, 149, , 12, 6, 7, 8
2019/3/6, 152, , 12, 7, 9, 10
2019/3/7, 127, , 11, 6, 9, 8
2019/3/8, 120, , 12, 5, 11, 10
2019/3/9, 129, , 14, 5, 8, 10
2019/3/10, 136, , 18, 7, 8, 8
2019/3/11, 136, , 12, 5, 8, 8
2019/3/12, 149, , 10, 6, 6, 12
2019/3/13, 111, , 7, 6, 6, 9
2019/3/14, 117, , 9, 5, 9, 10
2019/3/15, 111, , 13, 4, 6, 8
2019/3/16, 147, , 14, 5, 8, 9
2019/3/17, 114, , 14, 6, 8, 10
2019/3/18, 135, , 13, 5, 9, 9
2019/3/19, 150, , 14, 13, 9, 10
2019/3/20, 145, , 12, 3, 8, 8
2019/3/21, 85, , 14, 4, 11, 10
2019/3/22, 98, , 16, 4, 9, 13
2019/3/23, 129, , 8, 4, 13, 11
2019/3/24, 128, , 10, 4, 8, 14
2019/3/25, 144, , 18, 6, 8, 12
2019/3/26, 122, , 18, 9, 9, 9
2019/3/27, 146, , 17, 11, 10, 10
2019/3/28, 131, , 16, 8, 9, 11
2019/3/29, 91, , 19, 8, 12, 19
2019/3/30, 159, , 19, 5, 9, 10
2019/3/31, 127, , 20, 8, 13, 13
2018/12/1, 134, , 13, , 9, 10
2018/12/2, 131, , 21, , 9, 10
2018/12/3, 169, , 14, , 6, 6
2018/12/4, 181, , 2, , 7, 17
2018/12/5, 99, , , , , 
2018/12/7, 168, , 21, , 8, 13
2018/12/8, 144, , 18, , 8, 11
2018/12/9, 150, , 19, , 8, 8
2018/12/10, 180, , 12, , 8, 13
2018/12/11, 183, , , , , 
2018/12/15, 124, , 16, , 5, 7
2018/12/16, 143, , 18, , 6, 9
2018/12/17, 148, , 19, , 5, 7
2018/12/18, 155, , 16, , 5, 8
2018/12/19, 170, , 12, , 4, 9
2018/12/20, 149, , 11, , 4, 12
2018/12/21, 159, , 9, , 4, 11
2018/12/22, 173, , 10, , 5, 9
2018/12/23, 186, , 6, , 5, 10
2018/12/24, 180, , 10, , 5, 11
2018/12/25, 168, , 7, , 5, 11
2018/12/26, 164, , 5, , 5, 
2018/12/27, 167, , 6, , 5, 
2018/12/28, 152, , 5, , 4, 
2018/12/29, 157, , 6, , 4, 
2018/12/30, 172, , , , , 
2018/4/12, 149, , 11, 7, 6, 9
2018/4/13, 127, , 11, 7, 4, 10
2018/4/14, 131, , 11, 7, 36, 10
2018/4/15, 144, , 11, 7, 8, 9
2018/4/16, 224, , 11, 7, 11, 9
2018/4/17, 205, , 11, 7, 10, 10
2018/4/18, 170, , 11, 6, 19, 10
2018/4/19, 201, , 11, 6, 18, 10
2018/4/20, 231, , 10, 7, , 8
2018/1/1, 232, , 5, 6, 2, 11
2018/1/2, 242, , 5, 6, 6, 10
2018/1/3, 229, , 5, 6, 1, 12
2018/1/4, 227, , 5, 6, 2, 12
2018/1/5, 270, , 9, 6, 2, 11
2018/1/6, 238, , 10, 6, 2, 9
2018/1/7, 213, , 9, 6, 3, 9
2018/1/8, 190, , 9, 6, 4, 8
2018/1/9, 232, , 9, 6, 4, 10
2018/1/10, 220, , 5, 6, 3, 7
2018/1/11, 201, , 5, 6, 5, 7
2018/1/12, 194, , 5, 6, 5, 8
2018/1/13, 210, , 5, 6, 4, 7
2018/1/14, 221, , 5, 6, 4, 7
2018/1/15, 208, , 5, 6, 4, 8
2018/1/16, 151, , 5, 6, 4, 8
2018/1/17, 219, , 5, , 4, 10
2018/1/18, 243, , 9, , 5, 8
2018/1/19, 206, , 12, , 3, 8
2018/1/20, 202, , 12, 6, 6, 10
2018/1/21, 161, , 11, 6, 5, 9
2018/1/22, 169, , 11, 6, 7, 8
2018/1/23, 172, , 12, 6, 6, 7
2018/1/24, 145, , 11, 6, 4, 7
2018/1/25, 161, , 12, 6, 4, 7
2018/1/26, 154, , 11, 6, 4, 7
2018/1/27, 175, , 11, 6, 4, 6
2018/1/28, 170, , 11, 6, 4, 8
2018/1/29, 172, , 11, 6, 3, 7
2018/1/30, 174, , 11, 6, 3, 8
2018/1/31, 177, , 11, 6, 4, 7
2018/2/1, 179, , 11, 6, 4, 7
2018/2/2, 169, , 11, 6, 4, 8
2018/2/3, 155, , 11, 6, 4, 7
2018/2/4, 125, , 11, 6, 3, 8
2018/2/5, 162, , 11, 6, 4, 7
2018/2/6, 145, , 11, 6, 4, 7
2018/2/7, 131, , 11, 6, 5, 7
2018/2/8, 146, , 10, 6, 5, 6
2018/2/9, 149, , , , , 
2018/2/11, 137, , 11, 6, 3, 6
2018/2/12, 115, , 11, 6, 4, 7
2018/2/13, 128, , 11, 6, 3, 8
2018/2/14, 91, , 10, 6, 3, 7
2018/2/15, 95, , 11, 6, 4, 8
2018/2/16, 129, , 11, 6, 4, 10
2018/2/17, 151, , 10, 7, 5, 7
2018/2/18, 185, , 10, 7, 6, 7
2018/2/19, 194, , 11, 7, 11, 9
2018/2/20, 199, , 11, 8, 8, 7
2018/2/21, 209, , 11, 7, 10, 7
2018/2/22, 182, , 11, 7, 9, 7
2018/2/23, 191, , 11, 7, 7, 7
2018/2/24, 229, , 10, 7, 5, 7
2018/2/25, 166, , 10, 7, 8, 7
2018/2/26, 151, , 10, 7, 6, 8
2018/2/27, 159, , 10, 7, 8, 6
2018/2/28, 186, , 11, 8, 9, 8
2018/3/1, 167, , 11, 8, 23, 7
2018/3/2, 168, , 11, 8, 22, 8
2018/3/3, 147, , 10, 7, 7, 7
2018/3/4, 150, , 10, 8, 8, 7
2018/3/5, 151, , 10, 8, 6, 8
2018/3/6, 146, , 10, 8, 8, 8
2018/3/7, 156, , 11, 8, 6, 7
2018/3/8, 163, , 11, 7, 8, 7
2018/3/9, 164, , 11, 7, 17, 8
2018/3/10, 153, , 10, , 6, 7
2018/3/11, 172, , 11, 8, 14, 7
2018/3/12, 151, , 10, 8, 8, 9
2018/3/13, 176, , 10, 8, 5, 8
2018/3/14, 219, , 10, 7, 7, 7
2018/3/15, 214, , 11, 7, 7, 7
2018/3/16, 168, , 11, 7, 11, 6
2018/3/17, 155, , 13, 7, 19, 7
2018/3/18, 160, , 11, 7, 4, 9
2018/3/19, 167, , 10, 7, 10, 7
2018/3/20, 173, , , , , 
2018/3/24, 158, , 10, 7, 3, 7
2018/3/25, 165, , 11, 7, 4, 7
2018/3/26, 165, , 12, 7, 4, 7
2018/3/27, 174, , 11, 7, 9, 7
2018/3/28, 218, , 11, 7, 5, 8
2017/10/3, 420, 103, 8, 7, 5, 9
2017/10/4, 120, , 7, 7, 6, 8
2017/10/5, 161, , 10, 7, 6, 7
2017/10/6, 160, , 9, 8, 5, 8
2017/10/7, 158, , 9, 8, 4, 8
2017/10/8, 149, , 9, 7, 4, 8
2017/10/9, 152, , 9, 7, 3, 7
2017/10/10, 165, , 9, 8, 4, 7
2017/10/13, 158, 63, 9, 6, 2, 7
2017/10/14, 161, , 9, 6, 2, 8
2017/10/15, 158, , 9, 8, 2, 10
2017/10/16, 162, , 19, 9, 5, 9
2017/10/17, 166, , 21, 11, 7, 12
2017/10/18, 173, , 10, 12, 5, 8
2017/10/19, 176, , 12, 9, 9, 12
2017/10/20, 278, , 6, 16, 5, 20
2017/10/21, 211, , 5, 11, 3, 19
2017/10/22, 164, , 5, 11, 3, 19
2017/10/23, 170, , 5, 10, 4, 18
2017/10/24, 201, , 6, 7, 1, 20
2017/10/25, 182, , 6, 9, 1, 20
2017/10/26, 206, , 6, 7, 4, 21
2017/10/27, 199, , 6, 6, 2, 18
2017/10/28, 190, , 6, 6, 2, 19
2017/10/29, 182, , 6, , 2, 13
2017/10/30, 194, , 7, 6, 2, 17
2017/10/31, 218, , 7, 6, 2, 19
2017/11/1, 220, , 6, 6, 2, 14
2017/11/2, 179, , 6, 6, 1, 24
2017/11/3, 208, , 6, 6, 2, 29
2017/11/4, 200, , 5, 6, 3, 14
2017/11/5, 214, , 5, 6, 3, 19
2017/11/6, 214, , 5, 6, 2, 22
2017/11/7, 247, , 9, 6, 2, 14
2017/11/8, 343, , 7, 6, 2, 28
2017/11/9, 356, , 10, 6, 3, 14
2017/11/10, 347, , 13, 6, 3, 18
2017/11/11, 364, , 8, 6, 3, 23
2017/11/12, 406, , 9, 7, 3, 17
2017/11/13, 365, , 13, 7, 2, 20
2017/11/14, 261, , 14, 6, 2, 18
2017/11/15, 266, , 14, 6, 2, 17
2017/11/16, 208, , 6, 7, 2, 11
2017/11/17, 187, , 7, 6, 2, 
2017/11/18, 227, , 8, 7, 2, 21
2017/11/19, 248, , 10, 6, 3, 5
2017/11/21, 184, , 10, 6, 6, 12
2017/11/22, 220, , 15, 6, 3, 23
2017/11/23, 199, , 12, 6, 4, 16
2017/11/24, 189, , 13, 7, 3, 17
2017/11/25, 188, , 15, 6, 4, 17
2017/11/26, 225, , 15, 6, 4, 22
2017/11/27, 217, , 12, , 4, 19
2017/11/28, 207, , 11, , 3, 14
2017/11/29, 206, , 13, , 3, 10
2017/11/30, 214, , 12, , 3, 24
2017/12/1, 206, , 11, , 3, 15
2017/12/2, 195, , 17, 7, 4, 21
2017/12/3, 189, , 17, 6, 4, 13
2017/12/4, 226, , 17, 6, 4, 15
2017/12/5, 244, , 12, 6, 4, 9
2017/12/6, 170, , 10, 6, 4, 14
2017/12/7, 167, , 10, 6, 3, 9
2017/12/8, 184, , 12, 6, 3, 20
2017/12/9, 186, , 14, 6, 4, 18
2017/12/10, 184, , 5, 6, 3, 13
2017/12/11, 239, , 5, 6, 2, 8
2017/12/12, 178, , 5, 6, 2, 24
2017/12/13, 173, , 5, 6, 4, 18
2017/12/14, 168, , 7, 6, 3, 26
2017/12/15, 172, , 9, 6, 3, 24
2017/12/16, 172, , 10, 6, 3, 14
2017/12/17, 169, , 10, 6, 3, 
2017/12/18, 174, , 5, 6, 3, 
2017/12/19, 182, , 5, 6, 3, 
2017/12/20, 196, , 5, 6, 4, 
2017/12/21, 222, , 5, 6, 3, 
2017/12/22, 185, , 5, 6, 3, 
2017/12/23, 167, , 5, 6, 3, 14
2017/12/24, 186, , 5, 6, 3, 13
2017/12/25, 226, , 5, 6, 4, 11
2017/12/26, 208, , 5, 6, 3, 12
2017/12/27, 210, , 5, 6, 3, 12
